shipment_id,order_id,status,shipped_at,delivered_at
419,419,Delivered,2025-07-16 13:15:32.206574,2025-07-20 13:15:32.206574
420,420,Delivered,2025-07-15 13:15:32.206574,2025-07-25 13:15:32.206574
421,421,Shipped,2025-07-15 13:15:32.206574,2025-07-16 13:15:32.206574
422,422,Shipped,2025-08-06 13:15:32.206574,
423,423,Delivered,2025-07-24 13:15:32.206574,2025-07-28 13:15:32.206574
424,424,Delivered,2025-08-05 13:15:32.206574,2025-08-14 13:15:32.206574
425,425,Delivered,2025-07-10 13:15:32.206574,2025-07-11 13:15:32.206574
426,426,Delivered,2025-07-25 13:15:32.206574,2025-07-27 13:15:32.206574
427,427,Delivered,2025-07-21 13:15:32.206574,
428,428,Shipped,2025-07-30 13:15:32.206574,2025-08-05 13:15:32.206574
429,429,Shipped,2025-07-09 13:15:32.206574,
430,430,Delivered,2025-08-06 13:15:32.206574,2025-08-07 13:15:32.206574
431,431,Shipped,2025-07-18 13:15:32.206574,2025-07-21 13:15:32.206574
432,432,Shipped,2025-07-12 13:15:32.206574,2025-07-17 13:15:32.206574
433,433,Shipped,2025-08-01 13:15:32.206574,2025-08-11 13:15:32.206574
434,434,Delivered,2025-07-29 13:15:32.206574,
435,435,Delivered,2025-07-18 13:15:32.206574,2025-07-28 13:15:32.206574
436,436,Delivered,2025-07-15 13:15:32.206574,2025-07-17 13:15:32.206574
437,437,Shipped,2025-07-28 13:15:32.206574,2025-08-03 13:15:32.206574
438,438,Shipped,2025-07-29 13:15:32.206574,2025-08-06 13:15:32.206574
439,439,Shipped,2025-08-03 13:15:32.206574,2025-08-11 13:15:32.206574
440,440,Delivered,2025-07-28 13:15:32.206574,
441,441,Shipped,2025-07-12 13:15:32.206574,
442,442,Shipped,2025-07-09 13:15:32.206574,2025-07-15 13:15:32.206574
443,443,Delivered,2025-08-01 13:15:32.206574,
444,444,Delivered,2025-07-17 13:15:32.206574,
445,445,Shipped,2025-07-25 13:15:32.206574,2025-08-03 13:15:32.206574
446,446,Delivered,2025-07-24 13:15:32.206574,
447,447,Shipped,2025-08-03 13:15:32.206574,2025-08-12 13:15:32.206574
448,448,Shipped,2025-07-26 13:15:32.206574,
449,449,Shipped,2025-07-28 13:15:32.206574,2025-08-03 13:15:32.206574
450,450,Delivered,2025-07-07 13:15:32.206574,2025-07-14 13:15:32.206574
451,451,Delivered,2025-07-19 13:15:32.206574,2025-07-23 13:15:32.206574
452,452,Shipped,2025-08-01 13:15:32.206574,2025-08-03 13:15:32.206574
453,453,Delivered,2025-07-21 13:15:32.206574,2025-07-24 13:15:32.206574
454,454,Shipped,2025-07-31 13:15:32.206574,2025-08-05 13:15:32.206574
455,455,Shipped,2025-07-30 13:15:32.206574,
456,456,Delivered,2025-07-22 13:15:32.206574,
457,457,Shipped,2025-07-17 13:15:32.206574,
458,458,Delivered,2025-07-31 13:15:32.206574,
459,459,Shipped,2025-07-30 13:15:32.206574,2025-08-09 13:15:32.206574
460,460,Delivered,2025-07-07 13:15:32.206574,
461,461,Delivered,2025-07-11 13:15:32.206574,
462,462,Delivered,2025-07-12 13:15:32.206574,2025-07-18 13:15:32.206574
463,463,Delivered,2025-07-29 13:15:32.206574,
464,464,Shipped,2025-07-18 13:15:32.206574,
465,465,Shipped,2025-07-30 13:15:32.206574,
466,466,Delivered,2025-07-29 13:15:32.206574,
467,467,Delivered,2025-07-08 13:15:32.206574,
468,468,Shipped,2025-08-05 13:15:32.206574,2025-08-10 13:15:32.206574
469,469,Delivered,2025-08-04 13:15:32.206574,2025-08-12 13:15:32.206574
470,470,Shipped,2025-07-27 13:15:32.206574,
471,471,Delivered,2025-07-16 13:15:32.206574,
472,472,Shipped,2025-07-22 13:15:32.206574,2025-08-01 13:15:32.206574
473,473,Delivered,2025-07-14 13:15:32.206574,2025-07-18 13:15:32.206574
474,474,Shipped,2025-08-03 13:15:32.206574,2025-08-04 13:15:32.206574
475,475,Shipped,2025-07-10 13:15:32.206574,2025-07-20 13:15:32.206574
476,476,Shipped,2025-07-11 13:15:32.206574,2025-07-17 13:15:32.206574
477,477,Delivered,2025-07-22 13:15:32.206574,
478,478,Shipped,2025-07-09 13:15:32.206574,2025-07-18 13:15:32.206574
479,479,Shipped,2025-08-05 13:15:32.206574,2025-08-06 13:15:32.206574
480,480,Delivered,2025-08-05 13:15:32.206574,2025-08-09 13:15:32.206574
481,481,Shipped,2025-07-25 13:15:32.206574,2025-07-30 13:15:32.206574
482,482,Delivered,2025-07-25 13:15:32.206574,
483,483,Shipped,2025-07-15 13:15:32.206574,
484,484,Delivered,2025-07-20 13:15:32.206574,2025-07-24 13:15:32.206574
485,485,Shipped,2025-08-03 13:15:32.206574,
486,486,Shipped,2025-07-14 13:15:32.206574,2025-07-23 13:15:32.206574
487,487,Delivered,2025-08-02 13:15:32.206574,
488,488,Delivered,2025-07-22 13:15:32.206574,2025-08-01 13:15:32.206574
489,489,Delivered,2025-07-24 13:15:32.206574,2025-08-01 13:15:32.206574
490,490,Delivered,2025-07-31 13:15:32.206574,2025-08-05 13:15:32.206574
491,491,Shipped,2025-07-30 13:15:32.206574,2025-08-01 13:15:32.206574
492,492,Shipped,2025-07-20 13:15:32.206574,
493,493,Delivered,2025-07-11 13:15:32.206574,
494,494,Shipped,2025-08-03 13:15:32.206574,
495,495,Shipped,2025-07-14 13:15:32.206574,
496,496,Delivered,2025-07-09 13:15:32.206574,2025-07-11 13:15:32.206574
497,497,Delivered,2025-07-10 13:15:32.206574,
498,498,Delivered,2025-07-29 13:15:32.206574,
499,499,Shipped,2025-07-16 13:15:32.206574,2025-07-23 13:15:32.206574
500,500,Shipped,2025-07-28 13:15:32.206574,2025-07-30 13:15:32.206574
501,501,Shipped,2025-07-19 13:15:32.206574,
502,502,Shipped,2025-08-03 13:15:32.206574,
503,503,Delivered,2025-07-14 13:15:32.206574,
504,504,Delivered,2025-07-25 13:15:32.206574,
505,505,Delivered,2025-07-22 13:15:32.206574,2025-07-28 13:15:32.206574
506,506,Shipped,2025-07-29 13:15:32.206574,
507,507,Delivered,2025-08-04 13:15:32.206574,
508,508,Delivered,2025-07-17 13:15:32.206574,
509,509,Delivered,2025-07-21 13:15:32.206574,2025-07-27 13:15:32.206574
510,510,Shipped,2025-07-25 13:15:32.206574,
511,511,Delivered,2025-07-10 13:15:32.206574,2025-07-16 13:15:32.206574
512,512,Delivered,2025-07-07 13:15:32.206574,
513,513,Delivered,2025-07-18 13:15:32.206574,2025-07-20 13:15:32.206574
514,514,Delivered,2025-07-17 13:15:32.206574,2025-07-26 13:15:32.206574
515,515,Delivered,2025-08-06 13:15:32.206574,
516,516,Shipped,2025-07-10 13:15:32.206574,
517,517,Delivered,2025-08-01 13:15:32.206574,2025-08-06 13:15:32.206574
518,518,Shipped,2025-07-21 13:15:32.206574,2025-07-29 13:15:32.206574
519,519,Shipped,2025-07-26 13:15:32.206574,2025-07-31 13:15:32.206574
520,520,Shipped,2025-07-09 13:15:32.206574,
521,521,Shipped,2025-07-09 13:15:32.206574,
522,522,Shipped,2025-07-12 13:15:32.206574,
523,523,Shipped,2025-07-19 13:15:32.206574,
524,524,Delivered,2025-07-21 13:15:32.206574,2025-07-23 13:15:32.206574
525,525,Shipped,2025-07-12 13:15:32.206574,
526,526,Delivered,2025-07-24 13:15:32.206574,
527,527,Shipped,2025-07-08 13:15:32.206574,2025-07-17 13:15:32.206574
528,528,Delivered,2025-07-07 13:15:32.206574,2025-07-10 13:15:32.206574
529,529,Delivered,2025-08-04 13:15:32.206574,2025-08-13 13:15:32.206574
530,530,Delivered,2025-07-10 13:15:32.206574,
531,531,Delivered,2025-07-21 13:15:32.206574,
532,532,Delivered,2025-07-31 13:15:32.206574,
533,533,Shipped,2025-07-21 13:15:32.206574,
534,534,Shipped,2025-07-19 13:15:32.206574,2025-07-29 13:15:32.206574
535,535,Shipped,2025-07-12 13:15:32.206574,
536,536,Shipped,2025-07-15 13:15:32.206574,
537,537,Shipped,2025-07-23 13:15:32.206574,
538,538,Shipped,2025-07-27 13:15:32.206574,2025-08-06 13:15:32.206574
539,539,Delivered,2025-07-10 13:15:32.206574,2025-07-16 13:15:32.206574
540,540,Shipped,2025-07-10 13:15:32.206574,2025-07-12 13:15:32.206574
541,541,Delivered,2025-07-25 13:15:32.206574,
542,542,Shipped,2025-08-05 13:15:32.206574,2025-08-09 13:15:32.206574
543,543,Shipped,2025-07-12 13:15:32.206574,2025-07-19 13:15:32.206574
544,544,Delivered,2025-07-24 13:15:32.206574,2025-08-03 13:15:32.206574
545,545,Shipped,2025-08-02 13:15:32.206574,
546,546,Shipped,2025-07-20 13:15:32.206574,2025-07-29 13:15:32.206574
547,547,Delivered,2025-08-02 13:15:32.206574,
548,548,Delivered,2025-08-04 13:15:32.206574,
549,549,Delivered,2025-07-16 13:15:32.206574,
550,550,Shipped,2025-07-22 13:15:32.206574,2025-07-27 13:15:32.206574
551,551,Delivered,2025-07-10 13:15:32.206574,
552,552,Shipped,2025-07-16 13:15:32.206574,2025-07-24 13:15:32.206574
553,553,Shipped,2025-07-12 13:15:32.206574,
554,554,Shipped,2025-08-02 13:15:32.206574,
555,555,Delivered,2025-07-21 13:15:32.206574,2025-07-29 13:15:32.206574
556,556,Delivered,2025-07-26 13:15:32.206574,2025-08-01 13:15:32.206574
557,557,Delivered,2025-07-24 13:15:32.206574,
558,558,Delivered,2025-07-30 13:15:32.206574,
559,559,Delivered,2025-07-30 13:15:32.206574,2025-08-05 13:15:32.206574
560,560,Shipped,2025-07-30 13:15:32.206574,2025-08-08 13:15:32.206574
561,561,Delivered,2025-07-26 13:15:32.206574,2025-07-30 13:15:32.206574
562,562,Delivered,2025-08-04 13:15:32.206574,
563,563,Shipped,2025-07-10 13:15:32.206574,
564,564,Shipped,2025-07-19 13:15:32.206574,
565,565,Delivered,2025-08-03 13:15:32.206574,
566,566,Delivered,2025-08-03 13:15:32.207579,
567,567,Shipped,2025-07-28 13:15:32.207579,
568,568,Delivered,2025-07-15 13:15:32.207579,2025-07-21 13:15:32.207579
569,569,Shipped,2025-07-16 13:15:32.207579,
570,570,Shipped,2025-07-07 13:15:32.207579,
571,571,Shipped,2025-08-01 13:15:32.207579,2025-08-11 13:15:32.207579
572,572,Shipped,2025-07-25 13:15:32.207579,2025-08-04 13:15:32.207579
573,573,Shipped,2025-07-25 13:15:32.207579,2025-07-28 13:15:32.207579
574,574,Shipped,2025-07-27 13:15:32.207579,
575,575,Shipped,2025-07-13 13:15:32.207579,
576,576,Shipped,2025-08-01 13:15:32.207579,
577,577,Delivered,2025-07-13 13:15:32.207579,
578,578,Delivered,2025-07-07 13:15:32.207579,2025-07-12 13:15:32.207579
579,579,Delivered,2025-07-12 13:15:32.207579,
580,580,Delivered,2025-07-18 13:15:32.207579,
581,581,Shipped,2025-07-27 13:15:32.207579,
582,582,Shipped,2025-07-23 13:15:32.207579,
583,583,Shipped,2025-07-07 13:15:32.207579,2025-07-13 13:15:32.207579
584,584,Delivered,2025-07-09 13:15:32.207579,
585,585,Shipped,2025-07-10 13:15:32.207579,
586,586,Shipped,2025-07-30 13:15:32.207579,2025-08-03 13:15:32.207579
587,587,Shipped,2025-07-17 13:15:32.207579,2025-07-22 13:15:32.207579
588,588,Shipped,2025-07-08 13:15:32.207579,2025-07-13 13:15:32.207579
589,589,Shipped,2025-08-03 13:15:32.207579,
590,590,Shipped,2025-08-02 13:15:32.207579,2025-08-07 13:15:32.207579
591,591,Delivered,2025-07-25 13:15:32.207579,2025-07-31 13:15:32.207579
592,592,Shipped,2025-07-27 13:15:32.207579,2025-08-01 13:15:32.207579
593,593,Delivered,2025-07-20 13:15:32.207579,
594,594,Delivered,2025-07-23 13:15:32.207579,2025-07-29 13:15:32.207579
595,595,Shipped,2025-07-08 13:15:32.207579,2025-07-17 13:15:32.207579
596,596,Delivered,2025-07-18 13:15:32.207579,2025-07-20 13:15:32.207579
597,597,Delivered,2025-07-08 13:15:32.207579,2025-07-13 13:15:32.207579
598,598,Delivered,2025-07-17 13:15:32.207579,
599,599,Delivered,2025-07-15 13:15:32.207579,
600,600,Delivered,2025-07-12 13:15:32.207579,2025-07-17 13:15:32.207579
601,601,Shipped,2025-08-01 13:15:32.207579,2025-08-08 13:15:32.207579
602,602,Delivered,2025-07-26 13:15:32.207579,2025-08-01 13:15:32.207579
603,603,Shipped,2025-08-03 13:15:32.207579,2025-08-07 13:15:32.207579
604,604,Shipped,2025-08-01 13:15:32.207579,
605,605,Delivered,2025-07-09 13:15:32.207579,2025-07-15 13:15:32.207579
606,606,Delivered,2025-08-03 13:15:32.207579,
607,607,Delivered,2025-07-10 13:15:32.207579,2025-07-20 13:15:32.207579
608,608,Delivered,2025-07-14 13:15:32.207579,2025-07-23 13:15:32.207579
609,609,Delivered,2025-07-29 13:15:32.207579,2025-07-30 13:15:32.207579
610,610,Shipped,2025-07-16 13:15:32.207579,2025-07-22 13:15:32.207579
611,611,Shipped,2025-07-07 13:15:32.207579,2025-07-16 13:15:32.207579
612,612,Shipped,2025-07-25 13:15:32.207579,2025-08-03 13:15:32.207579
613,613,Shipped,2025-08-01 13:15:32.207579,2025-08-11 13:15:32.207579
614,614,Shipped,2025-07-26 13:15:32.207579,2025-07-30 13:15:32.207579
615,615,Shipped,2025-07-20 13:15:32.207579,2025-07-28 13:15:32.207579
616,616,Delivered,2025-07-07 13:15:32.207579,2025-07-09 13:15:32.207579
617,617,Shipped,2025-07-19 13:15:32.207579,
618,618,Delivered,2025-07-08 13:15:32.207579,
619,619,Delivered,2025-07-27 13:15:32.207579,
620,620,Shipped,2025-07-08 13:15:32.207579,2025-07-13 13:15:32.207579
621,621,Delivered,2025-07-28 13:15:32.207579,2025-07-30 13:15:32.207579
622,622,Delivered,2025-08-03 13:15:32.207579,2025-08-06 13:15:32.207579
623,623,Shipped,2025-07-22 13:15:32.207579,2025-07-30 13:15:32.207579
624,624,Delivered,2025-08-06 13:15:32.207579,2025-08-07 13:15:32.207579
625,625,Shipped,2025-08-05 13:15:32.207579,
626,626,Shipped,2025-07-20 13:15:32.207579,2025-07-22 13:15:32.207579
627,627,Delivered,2025-07-13 13:15:32.207579,2025-07-23 13:15:32.207579
628,628,Shipped,2025-08-03 13:15:32.207579,2025-08-06 13:15:32.207579
629,629,Shipped,2025-07-24 13:15:32.207579,
630,630,Delivered,2025-07-07 13:15:32.207579,2025-07-11 13:15:32.207579
631,631,Delivered,2025-07-27 13:15:32.207579,2025-08-03 13:15:32.207579
632,632,Delivered,2025-07-08 13:15:32.207579,2025-07-12 13:15:32.207579
633,633,Delivered,2025-07-08 13:15:32.207579,2025-07-14 13:15:32.207579
634,634,Delivered,2025-07-21 13:15:32.207579,2025-07-31 13:15:32.207579
635,635,Delivered,2025-07-24 13:15:32.207579,
636,636,Shipped,2025-07-08 13:15:32.207579,2025-07-09 13:15:32.207579
637,637,Shipped,2025-07-17 13:15:32.207579,2025-07-20 13:15:32.207579
638,638,Shipped,2025-08-02 13:15:32.207579,2025-08-09 13:15:32.207579
639,639,Delivered,2025-07-13 13:15:32.207579,
640,640,Shipped,2025-07-12 13:15:32.207579,
641,641,Shipped,2025-07-07 13:15:32.207579,2025-07-10 13:15:32.207579
642,642,Shipped,2025-07-26 13:15:32.207579,2025-07-28 13:15:32.207579
643,643,Delivered,2025-07-09 13:15:32.207579,2025-07-13 13:15:32.207579
644,644,Shipped,2025-07-14 13:15:32.207579,
645,645,Shipped,2025-08-02 13:15:32.207579,
646,646,Shipped,2025-07-24 13:15:32.207579,
647,647,Shipped,2025-08-06 13:15:32.207579,
648,648,Delivered,2025-07-28 13:15:32.207579,
649,649,Shipped,2025-07-14 13:15:32.207579,2025-07-24 13:15:32.207579
650,650,Shipped,2025-07-30 13:15:32.207579,
651,651,Delivered,2025-07-31 13:15:32.207579,2025-08-04 13:15:32.207579
652,652,Delivered,2025-07-13 13:15:32.207579,2025-07-23 13:15:32.207579
653,653,Shipped,2025-07-16 13:15:32.207579,2025-07-22 13:15:32.207579
654,654,Shipped,2025-07-09 13:15:32.207579,2025-07-12 13:15:32.207579
655,655,Delivered,2025-08-03 13:15:32.207579,2025-08-11 13:15:32.207579
656,656,Shipped,2025-07-24 13:15:32.207579,
657,657,Shipped,2025-08-01 13:15:32.207579,
658,658,Shipped,2025-07-16 13:15:32.207579,
659,659,Shipped,2025-07-20 13:15:32.207579,2025-07-22 13:15:32.207579
660,660,Shipped,2025-07-28 13:15:32.207579,
661,661,Delivered,2025-07-23 13:15:32.207579,
662,662,Delivered,2025-07-29 13:15:32.207579,
663,663,Shipped,2025-07-11 13:15:32.207579,
664,664,Shipped,2025-07-13 13:15:32.207579,2025-07-19 13:15:32.207579
665,665,Delivered,2025-07-23 13:15:32.207579,2025-07-24 13:15:32.207579
666,666,Delivered,2025-08-04 13:15:32.207579,
667,667,Delivered,2025-08-05 13:15:32.207579,2025-08-12 13:15:32.207579
668,668,Shipped,2025-07-23 13:15:32.207579,
669,669,Shipped,2025-08-05 13:15:32.207579,2025-08-14 13:15:32.207579
670,670,Shipped,2025-07-16 13:15:32.207579,2025-07-17 13:15:32.207579
671,671,Shipped,2025-07-19 13:15:32.207579,2025-07-21 13:15:32.207579
672,672,Shipped,2025-07-08 13:15:32.207579,2025-07-16 13:15:32.207579
673,673,Delivered,2025-07-07 13:15:32.207579,2025-07-08 13:15:32.207579
674,674,Delivered,2025-07-29 13:15:32.207579,2025-08-04 13:15:32.207579
675,675,Delivered,2025-07-08 13:15:32.207579,
676,676,Delivered,2025-07-26 13:15:32.207579,
677,677,Delivered,2025-07-11 13:15:32.207579,
678,678,Shipped,2025-08-04 13:15:32.207579,
679,679,Shipped,2025-07-17 13:15:32.207579,2025-07-19 13:15:32.207579
680,680,Delivered,2025-07-29 13:15:32.207579,2025-08-04 13:15:32.207579
681,681,Delivered,2025-07-12 13:15:32.207579,2025-07-21 13:15:32.207579
682,682,Shipped,2025-07-21 13:15:32.207579,
683,683,Delivered,2025-07-11 13:15:32.207579,
684,684,Shipped,2025-08-06 13:15:32.207579,2025-08-13 13:15:32.207579
685,685,Shipped,2025-07-30 13:15:32.207579,
686,686,Shipped,2025-08-05 13:15:32.207579,2025-08-10 13:15:32.207579
687,687,Shipped,2025-08-06 13:15:32.207579,2025-08-07 13:15:32.207579
688,688,Shipped,2025-07-20 13:15:32.207579,
689,689,Shipped,2025-07-30 13:15:32.207579,2025-08-06 13:15:32.207579
690,690,Shipped,2025-07-29 13:15:32.207579,2025-08-08 13:15:32.207579
691,691,Delivered,2025-07-22 13:15:32.207579,
692,692,Delivered,2025-08-06 13:15:32.207579,
693,693,Shipped,2025-07-07 13:15:32.207579,2025-07-08 13:15:32.207579
694,694,Delivered,2025-07-14 13:15:32.207579,
695,695,Delivered,2025-08-06 13:15:32.207579,
696,696,Delivered,2025-07-13 13:15:32.207579,
697,697,Delivered,2025-07-31 13:15:32.207579,2025-08-04 13:15:32.207579
698,698,Delivered,2025-08-03 13:15:32.207579,2025-08-04 13:15:32.207579
699,699,Shipped,2025-07-10 13:15:32.207579,2025-07-17 13:15:32.207579
700,700,Shipped,2025-07-12 13:15:32.207579,2025-07-14 13:15:32.207579
701,701,Delivered,2025-07-16 13:15:32.207579,
702,702,Shipped,2025-07-25 13:15:32.207579,2025-07-29 13:15:32.207579
703,703,Shipped,2025-07-07 13:15:32.207579,
704,704,Delivered,2025-07-25 13:15:32.207579,
705,705,Delivered,2025-07-10 13:15:32.207579,
706,706,Shipped,2025-07-30 13:15:32.207579,
707,707,Shipped,2025-07-19 13:15:32.207579,2025-07-23 13:15:32.207579
708,708,Shipped,2025-08-06 13:15:32.207579,2025-08-10 13:15:32.207579
709,709,Delivered,2025-08-06 13:15:32.207579,
710,710,Delivered,2025-07-13 13:15:32.207579,
711,711,Delivered,2025-08-02 13:15:32.207579,
712,712,Delivered,2025-07-11 13:15:32.207579,2025-07-18 13:15:32.207579
713,713,Delivered,2025-07-10 13:15:32.207579,2025-07-17 13:15:32.207579
714,714,Delivered,2025-08-06 13:15:32.207579,2025-08-09 13:15:32.207579
715,715,Delivered,2025-07-15 13:15:32.207579,
716,716,Delivered,2025-07-21 13:15:32.207579,2025-07-24 13:15:32.207579
717,717,Delivered,2025-07-25 13:15:32.207579,
718,718,Shipped,2025-07-21 13:15:32.207579,
719,719,Delivered,2025-07-15 13:15:32.207579,2025-07-20 13:15:32.207579
720,720,Shipped,2025-07-24 13:15:32.207579,2025-07-29 13:15:32.207579
721,721,Delivered,2025-07-30 13:15:32.207579,
722,722,Shipped,2025-07-07 13:15:32.207579,
723,723,Delivered,2025-07-27 13:15:32.207579,
724,724,Shipped,2025-07-18 13:15:32.207579,
725,725,Shipped,2025-07-17 13:15:32.207579,2025-07-21 13:15:32.207579
726,726,Shipped,2025-07-28 13:15:32.207579,
727,727,Shipped,2025-07-07 13:15:32.207579,
728,728,Delivered,2025-07-16 13:15:32.207579,
729,729,Delivered,2025-07-30 13:15:32.207579,
730,730,Shipped,2025-08-02 13:15:32.207579,
731,731,Delivered,2025-07-13 13:15:32.207579,
732,732,Delivered,2025-07-26 13:15:32.207579,
733,733,Shipped,2025-07-18 13:15:32.207579,2025-07-26 13:15:32.207579
734,734,Delivered,2025-08-04 13:15:32.207579,
735,735,Shipped,2025-07-27 13:15:32.207579,2025-07-28 13:15:32.207579
736,736,Delivered,2025-07-29 13:15:32.207579,2025-08-01 13:15:32.207579
737,737,Delivered,2025-07-15 13:15:32.207579,
738,738,Shipped,2025-07-13 13:15:32.207579,2025-07-23 13:15:32.207579
739,739,Shipped,2025-07-30 13:15:32.207579,
740,740,Delivered,2025-07-21 13:15:32.207579,2025-07-24 13:15:32.207579
741,741,Shipped,2025-07-24 13:15:32.207579,2025-07-25 13:15:32.207579
742,742,Shipped,2025-07-12 13:15:32.207579,
743,743,Shipped,2025-07-11 13:15:32.207579,2025-07-18 13:15:32.207579
744,744,Delivered,2025-07-28 13:15:32.207579,2025-08-04 13:15:32.207579
745,745,Shipped,2025-07-14 13:15:32.207579,2025-07-22 13:15:32.207579
746,746,Shipped,2025-07-08 13:15:32.207579,2025-07-16 13:15:32.207579
747,747,Delivered,2025-07-30 13:15:32.207579,
748,748,Delivered,2025-07-30 13:15:32.207579,
749,749,Shipped,2025-07-09 13:15:32.207579,2025-07-19 13:15:32.207579
750,750,Delivered,2025-07-14 13:15:32.207579,2025-07-24 13:15:32.207579
751,751,Shipped,2025-07-16 13:15:32.207579,
752,752,Shipped,2025-07-08 13:15:32.207579,2025-07-13 13:15:32.207579
753,753,Delivered,2025-07-08 13:15:32.207579,2025-07-12 13:15:32.207579
754,754,Shipped,2025-07-12 13:15:32.207579,
755,755,Shipped,2025-07-27 13:15:32.207579,
756,756,Delivered,2025-08-05 13:15:32.207579,
757,757,Delivered,2025-07-10 13:15:32.207579,2025-07-17 13:15:32.207579
758,758,Shipped,2025-07-08 13:15:32.207579,
759,759,Shipped,2025-07-20 13:15:32.207579,
760,760,Shipped,2025-07-22 13:15:32.207579,
761,761,Delivered,2025-07-29 13:15:32.207579,2025-08-04 13:15:32.207579
762,762,Delivered,2025-08-04 13:15:32.207579,2025-08-07 13:15:32.207579
763,763,Delivered,2025-08-01 13:15:32.207579,
764,764,Shipped,2025-07-12 13:15:32.207579,
765,765,Delivered,2025-08-05 13:15:32.207579,2025-08-13 13:15:32.207579
766,766,Shipped,2025-07-29 13:15:32.207579,2025-08-06 13:15:32.207579
767,767,Delivered,2025-07-25 13:15:32.207579,2025-08-01 13:15:32.207579
768,768,Delivered,2025-07-11 13:15:32.207579,2025-07-14 13:15:32.207579
769,769,Shipped,2025-07-11 13:15:32.207579,
770,770,Delivered,2025-07-09 13:15:32.207579,2025-07-19 13:15:32.207579
771,771,Shipped,2025-07-25 13:15:32.207579,
772,772,Shipped,2025-08-05 13:15:32.207579,2025-08-09 13:15:32.207579
773,773,Shipped,2025-08-06 13:15:32.207579,
774,774,Shipped,2025-07-07 13:15:32.207579,
775,775,Shipped,2025-07-22 13:15:32.207579,2025-07-24 13:15:32.207579
776,776,Delivered,2025-08-02 13:15:32.207579,
777,777,Shipped,2025-07-23 13:15:32.207579,
778,778,Delivered,2025-07-25 13:15:32.207579,2025-07-30 13:15:32.207579
779,779,Delivered,2025-08-06 13:15:32.207579,2025-08-16 13:15:32.207579
780,780,Shipped,2025-07-15 13:15:32.207579,
781,781,Shipped,2025-08-05 13:15:32.207579,2025-08-09 13:15:32.207579
782,782,Shipped,2025-08-06 13:15:32.207579,2025-08-08 13:15:32.207579
783,783,Shipped,2025-07-20 13:15:32.207579,
784,784,Shipped,2025-08-04 13:15:32.207579,
785,785,Shipped,2025-07-10 13:15:32.207579,
786,786,Delivered,2025-07-25 13:15:32.207579,
787,787,Shipped,2025-08-06 13:15:32.207579,
788,788,Shipped,2025-07-16 13:15:32.207579,2025-07-18 13:15:32.207579
789,789,Shipped,2025-08-04 13:15:32.207579,2025-08-09 13:15:32.207579
790,790,Shipped,2025-07-28 13:15:32.207579,
791,791,Delivered,2025-07-30 13:15:32.207579,
792,792,Shipped,2025-07-25 13:15:32.207579,2025-08-02 13:15:32.207579
793,793,Delivered,2025-08-03 13:15:32.207579,
794,794,Shipped,2025-07-28 13:15:32.207579,
795,795,Shipped,2025-07-15 13:15:32.207579,2025-07-21 13:15:32.207579
796,796,Shipped,2025-07-15 13:15:32.207579,
797,797,Shipped,2025-07-15 13:15:32.207579,2025-07-22 13:15:32.207579
798,798,Delivered,2025-07-31 13:15:32.207579,2025-08-10 13:15:32.207579
799,799,Delivered,2025-07-14 13:15:32.207579,
800,800,Delivered,2025-08-03 13:15:32.207579,
801,801,Delivered,2025-07-25 13:15:32.207579,2025-07-29 13:15:32.207579
802,802,Delivered,2025-07-15 13:15:32.207579,2025-07-16 13:15:32.207579
803,803,Delivered,2025-07-13 13:15:32.207579,
804,804,Shipped,2025-08-05 13:15:32.207579,
805,805,Delivered,2025-07-10 13:15:32.207579,
806,806,Delivered,2025-08-05 13:15:32.207579,
807,807,Delivered,2025-07-14 13:15:32.207579,
808,808,Delivered,2025-07-10 13:15:32.207579,2025-07-11 13:15:32.207579
809,809,Shipped,2025-08-03 13:15:32.207579,2025-08-05 13:15:32.207579
810,810,Delivered,2025-07-27 13:15:32.207579,
811,811,Shipped,2025-07-12 13:15:32.207579,2025-07-14 13:15:32.207579
812,812,Shipped,2025-07-13 13:15:32.207579,
813,813,Shipped,2025-07-10 13:15:32.207579,2025-07-20 13:15:32.207579
814,814,Shipped,2025-07-22 13:15:32.207579,2025-08-01 13:15:32.207579
815,815,Shipped,2025-07-28 13:15:32.207579,
816,816,Shipped,2025-07-22 13:15:32.207579,
817,817,Delivered,2025-08-02 13:15:32.207579,
818,818,Delivered,2025-07-09 13:15:32.207579,
819,819,Shipped,2025-08-01 13:15:32.207579,
820,820,Delivered,2025-07-22 13:15:32.207579,2025-07-31 13:15:32.207579
821,821,Shipped,2025-07-29 13:15:32.207579,
822,822,Shipped,2025-07-20 13:15:32.207579,2025-07-30 13:15:32.207579
823,823,Shipped,2025-07-07 13:15:32.207579,2025-07-17 13:15:32.207579
824,824,Shipped,2025-07-08 13:15:32.207579,
825,825,Delivered,2025-07-27 13:15:32.207579,2025-07-30 13:15:32.207579
826,826,Delivered,2025-07-11 13:15:32.207579,
827,827,Shipped,2025-07-26 13:15:32.207579,2025-08-02 13:15:32.207579
828,828,Shipped,2025-07-27 13:15:32.207579,2025-07-30 13:15:32.207579
829,829,Shipped,2025-07-11 13:15:32.207579,
830,830,Shipped,2025-07-12 13:15:32.207579,
831,831,Shipped,2025-08-06 13:15:32.207579,
832,832,Shipped,2025-07-26 13:15:32.207579,
833,833,Delivered,2025-07-26 13:15:32.207579,2025-08-04 13:15:32.207579
