order_id,customer_id,order_date
699,42,2025-04-04 11:53:28.624603
700,63,2024-11-11 11:53:28.624603
701,54,2025-02-10 11:53:28.624603
702,93,2025-04-11 11:53:28.624603
703,58,2024-09-16 11:53:28.624603
704,49,2024-12-11 11:53:28.624603
705,38,2025-07-11 11:53:28.624603
706,43,2025-02-18 11:53:28.624603
707,38,2024-11-18 11:53:28.624603
708,53,2025-03-15 11:53:28.624603
709,22,2025-05-30 11:53:28.624603
710,4,2025-04-29 11:53:28.624603
711,27,2025-07-16 11:53:28.624603
712,27,2024-12-27 11:53:28.624603
713,79,2024-08-09 11:53:28.624603
714,51,2025-06-16 11:53:28.624603
715,43,2025-02-03 11:53:28.624603
716,44,2024-10-12 11:53:28.624603
717,64,2024-12-22 11:53:28.624603
718,42,2024-08-28 11:53:28.624603
719,58,2025-03-01 11:53:28.624603
720,81,2024-09-23 11:53:28.624603
721,29,2025-07-12 11:53:28.624603
722,51,2025-05-31 11:53:28.624603
723,95,2024-12-29 11:53:28.624603
724,74,2025-07-17 11:53:28.624603
725,1,2024-12-25 11:53:28.624603
726,28,2025-04-11 11:53:28.624603
727,18,2025-05-27 11:53:28.624603
728,61,2025-06-14 11:53:28.624603
729,87,2024-09-12 11:53:28.624603
730,62,2024-09-13 11:53:28.624603
731,13,2025-07-10 11:53:28.624603
732,75,2024-09-02 11:53:28.624603
733,7,2024-10-19 11:53:28.624603
734,12,2024-11-23 11:53:28.624603
735,43,2025-06-13 11:53:28.624603
736,4,2024-10-23 11:53:28.624603
737,46,2025-02-27 11:53:28.624603
738,99,2025-07-22 11:53:28.624603
739,96,2025-04-08 11:53:28.624603
740,61,2025-06-06 11:53:28.624603
741,63,2024-10-07 11:53:28.624603
742,84,2025-08-03 11:53:28.624603
743,81,2025-05-25 11:53:28.624603
744,25,2024-12-28 11:53:28.624603
745,63,2025-04-24 11:53:28.624603
746,39,2025-05-01 11:53:28.624603
747,22,2025-02-17 11:53:28.624603
748,38,2025-04-24 11:53:28.624603
749,27,2024-08-26 11:53:28.624603
750,71,2025-07-03 11:53:28.624603
751,30,2024-11-25 11:53:28.624603
752,2,2025-05-24 11:53:28.624603
753,85,2024-12-04 11:53:28.624603
754,43,2025-06-02 11:53:28.624603
755,67,2025-01-24 11:53:28.624603
756,31,2025-07-26 11:53:28.624603
757,17,2025-04-16 11:53:28.624603
758,51,2024-09-19 11:53:28.624603
759,44,2024-08-18 11:53:28.624603
760,19,2025-08-06 11:53:28.624603
761,84,2024-11-08 11:53:28.624603
762,81,2024-09-04 11:53:28.624603
763,97,2025-01-23 11:53:28.624603
764,41,2024-09-12 11:53:28.624603
765,69,2024-10-20 11:53:28.624603
766,17,2025-08-02 11:53:28.624603
767,13,2024-08-30 11:53:28.624603
768,82,2025-04-14 11:53:28.624603
769,49,2025-03-24 11:53:28.624603
770,47,2024-12-27 11:53:28.624603
771,99,2025-07-02 11:53:28.624603
772,89,2025-03-15 11:53:28.624603
773,12,2024-09-19 11:53:28.624603
774,4,2024-09-16 11:53:28.624603
775,42,2024-09-05 11:53:28.624603
776,33,2025-05-16 11:53:28.624603
777,100,2025-04-12 11:53:28.624603
778,59,2025-05-11 11:53:28.624603
779,6,2025-04-04 11:53:28.624603
780,45,2025-05-25 11:53:28.624603
781,75,2025-06-22 11:53:28.624603
782,6,2025-04-21 11:53:28.624603
783,65,2025-03-10 11:53:28.624603
784,58,2025-07-19 11:53:28.624603
785,94,2025-02-04 11:53:28.624603
786,91,2024-11-04 11:53:28.624603
787,38,2024-11-29 11:53:28.624603
788,73,2025-05-24 11:53:28.624603
789,93,2024-08-17 11:53:28.624603
790,76,2024-09-02 11:53:28.624603
791,97,2024-12-07 11:53:28.624603
792,98,2025-02-21 11:53:28.624603
793,88,2025-04-20 11:53:28.624603
794,15,2025-02-18 11:53:28.624603
795,54,2025-08-04 11:53:28.624603
796,20,2025-03-19 11:53:28.624603
797,99,2025-06-30 11:53:28.624603
798,68,2025-03-31 11:53:28.624603
799,52,2024-12-05 11:53:28.624603
800,63,2025-07-02 11:53:28.624603
801,22,2024-09-13 11:53:28.624603
802,89,2024-12-30 11:53:28.624603
803,66,2025-06-20 11:53:28.624603
804,5,2024-09-10 11:53:28.624603
805,70,2024-09-12 11:53:28.624603
806,9,2025-06-19 11:53:28.624603
807,55,2024-11-18 11:53:28.624603
808,92,2024-12-12 11:53:28.624603
809,50,2025-03-30 11:53:28.624603
810,40,2024-12-13 11:53:28.624603
811,25,2024-09-25 11:53:28.624603
812,80,2025-02-08 11:53:28.624603
813,61,2025-02-22 11:53:28.624603
814,89,2025-03-04 11:53:28.624603
815,86,2024-09-25 11:53:28.624603
816,61,2024-12-04 11:53:28.624603
817,84,2025-04-19 11:53:28.624603
818,2,2024-12-23 11:53:28.624603
819,53,2025-01-06 11:53:28.624603
820,34,2024-09-23 11:53:28.624603
821,51,2025-01-30 11:53:28.624603
822,38,2025-03-22 11:53:28.624603
823,19,2025-04-20 11:53:28.624603
824,19,2024-10-25 11:53:28.624603
825,85,2024-12-14 11:53:28.624603
826,17,2024-11-27 11:53:28.624603
827,52,2025-02-04 11:53:28.624603
828,44,2025-06-15 11:53:28.624603
829,17,2025-03-20 11:53:28.624603
830,61,2024-11-21 11:53:28.624603
831,83,2025-04-10 11:53:28.624603
832,48,2024-08-12 11:53:28.624603
833,49,2024-11-19 11:53:28.624603
834,32,2024-12-02 11:53:28.624603
835,32,2025-07-05 11:53:28.624603
836,69,2024-09-21 11:53:28.624603
837,51,2024-10-23 11:53:28.624603
838,89,2025-05-13 11:53:28.624603
839,77,2025-03-24 11:53:28.624603
840,22,2025-01-17 11:53:28.624603
841,84,2024-09-25 11:53:28.625602
842,93,2024-10-31 11:53:28.625602
843,42,2025-05-21 11:53:28.625602
844,39,2025-04-14 11:53:28.625602
845,16,2025-01-16 11:53:28.625602
846,4,2024-11-30 11:53:28.625602
847,27,2025-07-28 11:53:28.625602
848,17,2025-05-06 11:53:28.625602
849,35,2025-04-01 11:53:28.625602
850,46,2024-09-26 11:53:28.625602
851,80,2025-03-19 11:53:28.625602
852,1,2024-09-24 11:53:28.625602
853,3,2025-03-21 11:53:28.625602
854,52,2024-12-18 11:53:28.625602
855,95,2025-05-13 11:53:28.625602
856,46,2025-01-22 11:53:28.625602
857,59,2024-12-02 11:53:28.625602
858,72,2025-04-01 11:53:28.625602
859,21,2024-11-20 11:53:28.625602
860,73,2025-01-17 11:53:28.625602
861,59,2025-03-08 11:53:28.625602
862,18,2025-02-05 11:53:28.625602
863,77,2024-09-22 11:53:28.625602
864,50,2024-11-02 11:53:28.625602
865,71,2025-06-26 11:53:28.625602
866,91,2024-09-27 11:53:28.625602
867,86,2024-09-19 11:53:28.625602
868,50,2025-04-02 11:53:28.625602
869,17,2024-09-16 11:53:28.625602
870,15,2025-04-28 11:53:28.625602
871,39,2024-11-22 11:53:28.625602
872,20,2024-12-09 11:53:28.625602
873,13,2025-01-19 11:53:28.625602
874,42,2024-12-14 11:53:28.625602
875,92,2024-10-04 11:53:28.625602
876,91,2024-11-03 11:53:28.625602
877,33,2025-06-10 11:53:28.625602
878,92,2024-08-14 11:53:28.625602
879,75,2025-05-12 11:53:28.625602
880,38,2024-12-16 11:53:28.625602
881,27,2025-02-11 11:53:28.625602
882,50,2024-11-24 11:53:28.625602
883,90,2024-12-27 11:53:28.625602
884,85,2024-10-18 11:53:28.625602
885,65,2024-08-20 11:53:28.625602
886,85,2025-07-11 11:53:28.625602
887,87,2024-12-06 11:53:28.625602
888,87,2024-12-16 11:53:28.625602
889,10,2024-11-22 11:53:28.625602
890,45,2025-06-21 11:53:28.625602
891,70,2024-09-11 11:53:28.625602
892,6,2024-11-03 11:53:28.625602
893,9,2024-11-08 11:53:28.625602
894,2,2024-12-05 11:53:28.625602
895,44,2024-11-08 11:53:28.625602
896,36,2024-09-26 11:53:28.625602
897,94,2025-03-25 11:53:28.625602
898,58,2024-12-28 11:53:28.625602
899,54,2025-02-26 11:53:28.625602
900,26,2025-06-28 11:53:28.625602
901,36,2024-09-22 11:53:28.625602
902,48,2024-09-08 11:53:28.625602
903,46,2025-05-23 11:53:28.625602
904,75,2024-10-10 11:53:28.625602
905,36,2024-08-07 11:53:28.625602
906,94,2025-07-21 11:53:28.625602
907,75,2025-03-20 11:53:28.625602
908,79,2025-05-18 11:53:28.625602
909,6,2025-01-07 11:53:28.625602
910,70,2025-04-10 11:53:28.625602
911,24,2024-12-20 11:53:28.625602
912,93,2025-01-08 11:53:28.625602
913,79,2024-12-23 11:53:28.625602
914,76,2024-08-24 11:53:28.625602
915,53,2024-09-29 11:53:28.625602
916,35,2024-11-12 11:53:28.625602
917,89,2025-06-27 11:53:28.625602
918,30,2024-11-21 11:53:28.625602
919,94,2024-09-25 11:53:28.625602
920,5,2025-05-06 11:53:28.625602
921,60,2024-09-28 11:53:28.625602
922,54,2025-02-02 11:53:28.625602
923,98,2025-07-30 11:53:28.625602
924,98,2024-10-09 11:53:28.625602
925,91,2025-05-28 11:53:28.625602
926,26,2024-10-19 11:53:28.625602
927,19,2025-03-23 11:53:28.625602
928,25,2024-09-10 11:53:28.625602
929,97,2025-01-02 11:53:28.625602
930,30,2025-05-23 11:53:28.625602
931,98,2024-09-08 11:53:28.625602
932,59,2025-04-02 11:53:28.625602
933,96,2025-08-03 11:53:28.625602
934,13,2024-10-18 11:53:28.625602
935,2,2025-06-20 11:53:28.625602
936,94,2024-12-16 11:53:28.625602
937,94,2025-04-27 11:53:28.625602
938,29,2024-08-06 11:53:28.625602
939,45,2024-12-08 11:53:28.625602
940,91,2024-09-02 11:53:28.625602
941,63,2024-10-31 11:53:28.625602
942,13,2024-08-26 11:53:28.625602
943,22,2025-06-20 11:53:28.625602
944,36,2025-02-05 11:53:28.625602
945,15,2025-03-18 11:53:28.625602
946,12,2025-04-23 11:53:28.625602
947,23,2024-12-22 11:53:28.625602
948,47,2024-09-05 11:53:28.625602
949,14,2025-03-01 11:53:28.625602
950,7,2025-01-26 11:53:28.625602
951,91,2025-02-26 11:53:28.625602
952,37,2025-04-17 11:53:28.625602
953,49,2025-03-08 11:53:28.625602
954,81,2024-09-17 11:53:28.625602
955,87,2025-07-14 11:53:28.625602
956,98,2025-07-10 11:53:28.625602
957,62,2024-08-07 11:53:28.625602
958,89,2025-07-16 11:53:28.625602
959,36,2024-11-23 11:53:28.625602
960,85,2025-08-06 11:53:28.625602
961,27,2024-10-31 11:53:28.625602
962,32,2025-07-18 11:53:28.625602
963,4,2025-06-21 11:53:28.625602
964,14,2024-08-19 11:53:28.625602
965,72,2024-09-06 11:53:28.625602
966,38,2025-02-06 11:53:28.625602
967,50,2025-05-14 11:53:28.625602
968,44,2025-02-24 11:53:28.625602
969,17,2024-08-10 11:53:28.625602
970,38,2024-11-16 11:53:28.625602
971,78,2024-09-05 11:53:28.625602
972,9,2024-11-11 11:53:28.625602
973,85,2025-05-06 11:53:28.625602
974,32,2024-12-11 11:53:28.625602
975,27,2025-03-27 11:53:28.625602
976,44,2025-02-08 11:53:28.625602
977,57,2025-03-28 11:53:28.625602
978,96,2024-08-18 11:53:28.625602
979,96,2025-02-18 11:53:28.625602
980,84,2024-11-15 11:53:28.625602
981,4,2025-01-27 11:53:28.625602
982,70,2024-12-23 11:53:28.625602
983,36,2025-01-18 11:53:28.625602
984,25,2025-01-25 11:53:28.625602
985,66,2024-08-12 11:53:28.625602
986,54,2025-03-01 11:53:28.625602
987,99,2024-10-22 11:53:28.625602
988,34,2024-12-15 11:53:28.625602
989,36,2024-10-16 11:53:28.625602
990,66,2025-03-28 11:53:28.625602
991,35,2025-02-03 11:53:28.625602
992,99,2025-05-07 11:53:28.625602
993,63,2025-02-05 11:53:28.625602
994,4,2025-02-19 11:53:28.625602
995,85,2025-05-18 11:53:28.625602
996,36,2025-05-12 11:53:28.625602
997,54,2025-03-28 11:53:28.625602
998,86,2024-12-05 11:53:28.625602
999,80,2024-09-22 11:53:28.625602
1000,61,2024-09-22 11:53:28.625602
