order_id,customer_id,order_date
699,2,2025-07-01 13:04:21.634549
700,4,2025-04-03 13:04:21.634549
701,1,2025-07-05 13:04:21.634549
702,4,2024-10-28 13:04:21.634549
703,2,2024-09-04 13:04:21.634549
704,2,2025-06-06 13:04:21.634549
705,5,2024-09-14 13:04:21.634549
706,2,2025-08-05 13:04:21.634549
707,2,2025-01-01 13:04:21.634549
708,3,2025-05-10 13:04:21.634549
709,3,2025-03-28 13:04:21.634549
710,5,2025-06-17 13:04:21.634549
711,1,2024-11-27 13:04:21.634549
712,5,2025-07-06 13:04:21.634549
713,2,2024-11-10 13:04:21.634549
714,5,2024-08-27 13:04:21.635549
715,1,2025-01-17 13:04:21.635549
716,2,2024-08-12 13:04:21.635549
717,1,2024-11-15 13:04:21.635549
718,2,2025-05-06 13:04:21.635549
719,2,2024-08-12 13:04:21.635549
720,2,2024-10-28 13:04:21.635549
721,1,2025-07-22 13:04:21.635549
722,1,2025-06-01 13:04:21.635549
723,3,2024-08-12 13:04:21.635549
724,1,2024-11-19 13:04:21.635549
725,3,2024-10-25 13:04:21.635549
726,2,2024-11-29 13:04:21.635549
727,1,2025-08-05 13:04:21.635549
728,5,2025-06-23 13:04:21.635549
729,4,2024-08-28 13:04:21.635549
730,1,2024-08-20 13:04:21.635549
731,2,2025-05-07 13:04:21.635549
732,2,2025-03-13 13:04:21.635549
733,1,2024-09-01 13:04:21.635549
734,2,2025-05-15 13:04:21.635549
735,2,2024-09-02 13:04:21.635549
736,1,2024-11-25 13:04:21.635549
737,1,2025-05-09 13:04:21.635549
738,1,2025-01-07 13:04:21.635549
739,1,2025-01-10 13:04:21.635549
740,1,2024-10-21 13:04:21.635549
741,2,2024-09-14 13:04:21.635549
742,1,2024-11-23 13:04:21.635549
743,3,2025-05-04 13:04:21.635549
744,4,2024-09-29 13:04:21.635549
745,2,2025-03-14 13:04:21.635549
746,4,2025-01-26 13:04:21.635549
747,2,2025-06-09 13:04:21.635549
748,4,2025-03-10 13:04:21.635549
749,2,2024-10-31 13:04:21.635549
750,2,2025-05-26 13:04:21.635549
751,3,2025-01-30 13:04:21.635549
752,3,2024-12-11 13:04:21.635549
753,1,2024-08-11 13:04:21.635549
754,2,2025-01-28 13:04:21.635549
755,4,2025-01-20 13:04:21.635549
756,5,2025-05-08 13:04:21.635549
757,2,2025-01-03 13:04:21.635549
758,4,2024-10-05 13:04:21.635549
759,2,2024-09-11 13:04:21.635549
760,4,2025-01-16 13:04:21.635549
761,4,2024-10-15 13:04:21.635549
762,1,2025-03-25 13:04:21.635549
763,3,2025-06-27 13:04:21.635549
764,3,2025-08-04 13:04:21.635549
765,1,2024-10-03 13:04:21.635549
766,1,2024-12-24 13:04:21.635549
767,3,2025-02-01 13:04:21.635549
768,4,2025-01-11 13:04:21.635549
769,4,2025-07-06 13:04:21.635549
770,3,2025-02-28 13:04:21.635549
771,4,2024-08-28 13:04:21.635549
772,5,2025-01-12 13:04:21.635549
773,5,2025-02-22 13:04:21.635549
774,4,2025-03-15 13:04:21.635549
775,1,2025-07-06 13:04:21.635549
776,5,2025-06-29 13:04:21.635549
777,3,2025-08-03 13:04:21.635549
778,1,2024-08-25 13:04:21.635549
779,2,2025-01-25 13:04:21.635549
780,1,2025-07-09 13:04:21.635549
781,5,2024-08-17 13:04:21.635549
782,5,2025-05-25 13:04:21.635549
783,1,2025-05-16 13:04:21.635549
784,2,2024-10-05 13:04:21.635549
785,5,2025-04-05 13:04:21.635549
786,3,2024-12-28 13:04:21.635549
787,1,2025-07-02 13:04:21.635549
788,4,2025-07-02 13:04:21.635549
789,3,2024-11-07 13:04:21.635549
790,5,2025-02-01 13:04:21.635549
791,1,2025-02-01 13:04:21.635549
792,1,2025-04-28 13:04:21.635549
793,2,2025-04-20 13:04:21.635549
794,2,2024-08-20 13:04:21.635549
795,1,2024-12-24 13:04:21.635549
796,1,2025-01-20 13:04:21.635549
797,3,2025-03-12 13:04:21.635549
798,5,2024-12-15 13:04:21.635549
799,4,2025-03-09 13:04:21.635549
800,3,2024-11-24 13:04:21.635549
801,1,2025-07-14 13:04:21.635549
802,1,2025-06-18 13:04:21.635549
803,3,2024-09-16 13:04:21.635549
804,2,2025-06-26 13:04:21.635549
805,4,2025-06-25 13:04:21.635549
806,2,2025-02-16 13:04:21.635549
807,5,2024-09-21 13:04:21.635549
808,2,2025-02-23 13:04:21.635549
809,1,2025-05-02 13:04:21.635549
810,1,2025-04-19 13:04:21.635549
811,2,2024-09-28 13:04:21.635549
812,2,2024-08-23 13:04:21.635549
813,4,2024-12-16 13:04:21.635549
814,1,2025-02-21 13:04:21.635549
815,1,2024-11-29 13:04:21.635549
816,3,2025-04-16 13:04:21.635549
817,4,2024-11-12 13:04:21.635549
818,5,2025-05-03 13:04:21.635549
819,2,2024-12-23 13:04:21.635549
820,5,2024-12-24 13:04:21.635549
821,2,2024-12-12 13:04:21.635549
822,2,2024-11-18 13:04:21.635549
823,4,2025-07-27 13:04:21.635549
824,1,2024-08-10 13:04:21.635549
825,3,2025-01-19 13:04:21.635549
826,3,2024-09-22 13:04:21.635549
827,1,2025-04-19 13:04:21.635549
828,3,2025-02-16 13:04:21.635549
829,1,2025-08-06 13:04:21.635549
830,3,2025-01-31 13:04:21.635549
831,2,2024-08-21 13:04:21.635549
832,2,2025-03-21 13:04:21.635549
833,3,2025-05-15 13:04:21.635549
834,4,2025-05-24 13:04:21.635549
835,2,2025-05-13 13:04:21.635549
836,3,2024-08-12 13:04:21.635549
837,1,2024-12-30 13:04:21.635549
838,1,2025-03-18 13:04:21.635549
839,4,2025-05-22 13:04:21.635549
840,2,2024-11-25 13:04:21.635549
841,4,2024-09-30 13:04:21.635549
842,4,2025-02-09 13:04:21.635549
843,3,2025-02-01 13:04:21.635549
844,1,2025-01-11 13:04:21.635549
845,4,2025-07-25 13:04:21.635549
846,4,2025-07-09 13:04:21.635549
847,5,2025-07-19 13:04:21.635549
848,4,2024-11-19 13:04:21.635549
849,5,2024-12-09 13:04:21.635549
850,4,2024-10-14 13:04:21.635549
851,4,2024-12-24 13:04:21.635549
852,1,2024-09-02 13:04:21.635549
853,4,2025-02-10 13:04:21.635549
854,4,2025-03-26 13:04:21.635549
855,4,2024-12-20 13:04:21.635549
856,2,2024-09-30 13:04:21.635549
857,2,2025-07-29 13:04:21.635549
858,3,2025-01-25 13:04:21.635549
859,5,2025-07-19 13:04:21.635549
860,4,2025-02-15 13:04:21.635549
861,1,2025-06-04 13:04:21.635549
862,4,2024-10-24 13:04:21.635549
863,1,2024-10-01 13:04:21.635549
864,5,2025-01-05 13:04:21.635549
865,4,2024-11-22 13:04:21.635549
866,5,2024-10-05 13:04:21.635549
867,4,2024-09-25 13:04:21.635549
868,2,2024-08-30 13:04:21.635549
869,3,2025-04-30 13:04:21.635549
870,4,2025-01-14 13:04:21.635549
871,5,2024-10-30 13:04:21.635549
872,2,2024-08-30 13:04:21.635549
873,4,2025-04-28 13:04:21.635549
874,5,2025-01-08 13:04:21.635549
875,2,2025-04-16 13:04:21.635549
876,4,2025-05-09 13:04:21.635549
877,3,2025-04-18 13:04:21.635549
878,5,2025-04-14 13:04:21.635549
879,2,2025-04-14 13:04:21.635549
880,3,2025-01-18 13:04:21.635549
881,4,2025-01-03 13:04:21.635549
882,4,2024-10-30 13:04:21.635549
883,3,2024-12-29 13:04:21.635549
884,2,2025-08-01 13:04:21.635549
885,5,2025-07-22 13:04:21.635549
886,2,2024-09-22 13:04:21.635549
887,4,2025-01-27 13:04:21.635549
888,3,2025-07-01 13:04:21.635549
889,2,2025-06-06 13:04:21.635549
890,1,2025-02-21 13:04:21.635549
891,1,2025-06-15 13:04:21.635549
892,5,2024-10-09 13:04:21.635549
893,2,2025-01-02 13:04:21.635549
894,1,2024-11-14 13:04:21.635549
895,1,2024-12-11 13:04:21.635549
896,5,2024-09-07 13:04:21.635549
897,4,2025-05-11 13:04:21.635549
898,3,2024-12-28 13:04:21.635549
899,5,2024-12-26 13:04:21.635549
900,4,2024-08-25 13:04:21.635549
901,4,2025-07-03 13:04:21.635549
902,4,2025-05-22 13:04:21.635549
903,4,2024-09-08 13:04:21.635549
904,2,2025-05-06 13:04:21.635549
905,4,2025-07-24 13:04:21.635549
906,5,2024-11-07 13:04:21.635549
907,2,2025-05-27 13:04:21.635549
908,2,2024-11-01 13:04:21.635549
909,1,2025-04-20 13:04:21.635549
910,3,2025-02-15 13:04:21.635549
911,1,2025-03-27 13:04:21.635549
912,4,2025-03-29 13:04:21.635549
913,2,2025-07-03 13:04:21.635549
914,3,2025-07-14 13:04:21.635549
915,3,2025-05-05 13:04:21.635549
916,3,2024-09-26 13:04:21.635549
917,1,2024-12-08 13:04:21.635549
918,2,2025-01-13 13:04:21.635549
919,3,2025-01-27 13:04:21.635549
920,2,2025-01-05 13:04:21.635549
921,5,2025-04-01 13:04:21.635549
922,4,2025-04-04 13:04:21.635549
923,4,2024-12-21 13:04:21.635549
924,5,2025-07-12 13:04:21.635549
925,3,2024-12-10 13:04:21.635549
926,5,2025-04-28 13:04:21.635549
927,1,2025-06-23 13:04:21.635549
928,1,2024-12-17 13:04:21.635549
929,3,2024-09-16 13:04:21.635549
930,2,2024-09-02 13:04:21.635549
931,3,2024-09-30 13:04:21.635549
932,2,2025-05-16 13:04:21.635549
933,4,2024-10-21 13:04:21.635549
934,3,2025-06-20 13:04:21.635549
935,2,2024-08-07 13:04:21.635549
936,3,2025-03-13 13:04:21.635549
937,2,2025-06-13 13:04:21.635549
938,4,2025-03-24 13:04:21.635549
939,5,2025-01-03 13:04:21.635549
940,3,2024-12-26 13:04:21.635549
941,3,2025-06-17 13:04:21.635549
942,5,2024-12-03 13:04:21.635549
943,3,2025-06-25 13:04:21.635549
944,1,2025-02-21 13:04:21.635549
945,2,2024-09-05 13:04:21.635549
946,4,2025-01-14 13:04:21.635549
947,1,2025-02-09 13:04:21.635549
948,5,2024-12-17 13:04:21.635549
949,3,2024-10-24 13:04:21.635549
950,5,2025-03-06 13:04:21.635549
951,1,2025-06-09 13:04:21.635549
952,5,2025-07-24 13:04:21.635549
953,5,2024-10-10 13:04:21.635549
954,5,2025-01-09 13:04:21.635549
955,3,2025-03-17 13:04:21.635549
956,3,2025-04-22 13:04:21.635549
957,3,2025-04-15 13:04:21.635549
958,3,2024-11-29 13:04:21.635549
959,3,2025-03-27 13:04:21.635549
960,1,2025-05-06 13:04:21.635549
961,3,2024-10-22 13:04:21.635549
962,5,2025-05-16 13:04:21.635549
963,2,2025-03-24 13:04:21.635549
964,2,2025-01-18 13:04:21.635549
965,3,2024-11-30 13:04:21.635549
966,1,2025-05-25 13:04:21.635549
967,2,2024-11-24 13:04:21.635549
968,5,2025-04-04 13:04:21.635549
969,1,2025-06-19 13:04:21.635549
970,5,2025-06-20 13:04:21.635549
971,1,2025-06-18 13:04:21.635549
972,1,2025-03-02 13:04:21.635549
973,1,2025-07-01 13:04:21.635549
974,4,2025-01-03 13:04:21.635549
975,4,2025-06-07 13:04:21.635549
976,5,2025-05-08 13:04:21.635549
977,1,2024-08-16 13:04:21.635549
978,1,2025-05-20 13:04:21.635549
979,4,2024-10-05 13:04:21.635549
980,5,2024-10-14 13:04:21.635549
981,5,2024-10-14 13:04:21.635549
982,5,2024-09-20 13:04:21.635549
983,1,2025-06-14 13:04:21.635549
984,1,2025-03-07 13:04:21.635549
985,5,2024-09-17 13:04:21.635549
986,4,2025-05-15 13:04:21.635549
987,5,2024-11-23 13:04:21.635549
988,1,2024-10-14 13:04:21.635549
989,1,2024-08-28 13:04:21.635549
990,3,2024-10-25 13:04:21.635549
991,1,2025-06-25 13:04:21.635549
992,5,2025-03-12 13:04:21.635549
993,4,2025-01-16 13:04:21.635549
994,4,2024-12-25 13:04:21.635549
995,5,2024-09-06 13:04:21.635549
996,4,2024-08-10 13:04:21.635549
997,3,2025-06-28 13:04:21.635549
998,3,2025-04-19 13:04:21.635549
999,2,2024-11-14 13:04:21.635549
1000,1,2024-08-10 13:04:21.635549
