shipment_id,order_id,status,shipped_at,delivered_at
417,417,Delivered,2025-07-12 09:12:49.279156,2025-07-14 09:12:49.279156
418,418,Shipped,2025-07-17 09:12:49.279156,
419,419,Delivered,2025-07-15 09:12:49.279156,2025-07-22 09:12:49.279156
420,420,Shipped,2025-08-05 09:12:49.279156,
421,421,Delivered,2025-07-23 09:12:49.279156,2025-07-24 09:12:49.279156
422,422,Delivered,2025-07-25 09:12:49.279156,2025-07-29 09:12:49.279156
423,423,Shipped,2025-07-12 09:12:49.279156,
424,424,Delivered,2025-08-01 09:12:49.279156,2025-08-11 09:12:49.279156
425,425,Shipped,2025-07-30 09:12:49.279156,
426,426,Shipped,2025-07-15 09:12:49.279156,
427,427,Shipped,2025-08-07 09:12:49.279156,
428,428,Shipped,2025-08-01 09:12:49.279156,
429,429,Delivered,2025-07-12 09:12:49.279156,2025-07-15 09:12:49.279156
430,430,Delivered,2025-07-19 09:12:49.279156,2025-07-21 09:12:49.279156
431,431,Shipped,2025-07-29 09:12:49.279156,
432,432,Delivered,2025-08-06 09:12:49.279156,2025-08-16 09:12:49.279156
433,433,Delivered,2025-07-22 09:12:49.279156,2025-07-24 09:12:49.279156
434,434,Shipped,2025-07-08 09:12:49.279156,
435,435,Shipped,2025-08-05 09:12:49.279156,
436,436,Delivered,2025-07-23 09:12:49.279156,2025-07-27 09:12:49.279156
437,437,Shipped,2025-07-15 09:12:49.279156,
438,438,Shipped,2025-07-19 09:12:49.279156,
439,439,Shipped,2025-08-06 09:12:49.279156,
440,440,Shipped,2025-07-19 09:12:49.279156,
441,441,Shipped,2025-07-12 09:12:49.279156,
442,442,Shipped,2025-07-21 09:12:49.279156,
443,443,Delivered,2025-07-10 09:12:49.279156,2025-07-18 09:12:49.279156
444,444,Shipped,2025-07-24 09:12:49.279156,
445,445,Delivered,2025-07-18 09:12:49.279156,2025-07-20 09:12:49.279156
446,446,Delivered,2025-08-06 09:12:49.279156,2025-08-13 09:12:49.279156
447,447,Shipped,2025-08-04 09:12:49.279156,
448,448,Delivered,2025-07-23 09:12:49.279156,2025-07-25 09:12:49.279156
449,449,Shipped,2025-07-28 09:12:49.279156,
450,450,Shipped,2025-07-26 09:12:49.279156,
451,451,Shipped,2025-07-18 09:12:49.279156,
452,452,Delivered,2025-07-14 09:12:49.279156,2025-07-20 09:12:49.279156
453,453,Shipped,2025-07-25 09:12:49.279156,
454,454,Delivered,2025-07-10 09:12:49.279156,2025-07-15 09:12:49.279156
455,455,Delivered,2025-08-02 09:12:49.279156,2025-08-07 09:12:49.279156
456,456,Shipped,2025-08-05 09:12:49.279156,
457,457,Shipped,2025-07-28 09:12:49.279156,
458,458,Shipped,2025-07-21 09:12:49.279156,
459,459,Shipped,2025-07-15 09:12:49.279156,
460,460,Delivered,2025-07-23 09:12:49.279156,2025-08-02 09:12:49.279156
461,461,Shipped,2025-07-19 09:12:49.279156,
462,462,Shipped,2025-07-30 09:12:49.279156,
463,463,Delivered,2025-08-02 09:12:49.279156,2025-08-12 09:12:49.279156
464,464,Delivered,2025-08-06 09:12:49.279156,2025-08-12 09:12:49.279156
465,465,Delivered,2025-07-23 09:12:49.279156,2025-07-26 09:12:49.279156
466,466,Shipped,2025-07-17 09:12:49.279156,
467,467,Shipped,2025-07-31 09:12:49.279156,
468,468,Delivered,2025-07-17 09:12:49.279156,2025-07-22 09:12:49.279156
469,469,Delivered,2025-07-09 09:12:49.279156,2025-07-19 09:12:49.279156
470,470,Delivered,2025-07-11 09:12:49.279156,2025-07-20 09:12:49.279156
471,471,Shipped,2025-08-01 09:12:49.279156,
472,472,Delivered,2025-07-17 09:12:49.279156,2025-07-22 09:12:49.279156
473,473,Shipped,2025-08-05 09:12:49.279156,
474,474,Shipped,2025-07-30 09:12:49.279156,
475,475,Delivered,2025-07-12 09:12:49.279156,2025-07-20 09:12:49.279156
476,476,Delivered,2025-08-07 09:12:49.279156,2025-08-11 09:12:49.279156
477,477,Shipped,2025-07-23 09:12:49.279156,
478,478,Shipped,2025-07-24 09:12:49.279156,
479,479,Delivered,2025-07-18 09:12:49.279156,2025-07-27 09:12:49.279156
480,480,Shipped,2025-07-29 09:12:49.279156,
481,481,Shipped,2025-07-13 09:12:49.279156,
482,482,Shipped,2025-07-31 09:12:49.279156,
483,483,Delivered,2025-08-03 09:12:49.279156,2025-08-06 09:12:49.279156
484,484,Delivered,2025-08-01 09:12:49.279156,2025-08-07 09:12:49.279156
485,485,Delivered,2025-08-05 09:12:49.279156,2025-08-10 09:12:49.279156
486,486,Delivered,2025-07-29 09:12:49.279156,2025-08-06 09:12:49.279156
487,487,Shipped,2025-07-14 09:12:49.279156,
488,488,Delivered,2025-07-11 09:12:49.279156,2025-07-18 09:12:49.279156
489,489,Shipped,2025-07-08 09:12:49.279156,
490,490,Delivered,2025-07-31 09:12:49.279156,2025-08-05 09:12:49.279156
491,491,Delivered,2025-07-18 09:12:49.279156,2025-07-27 09:12:49.279156
492,492,Shipped,2025-07-09 09:12:49.279156,
493,493,Shipped,2025-07-16 09:12:49.279156,
494,494,Delivered,2025-07-18 09:12:49.279156,2025-07-20 09:12:49.279156
495,495,Delivered,2025-08-03 09:12:49.279156,2025-08-11 09:12:49.279156
496,496,Delivered,2025-07-08 09:12:49.279156,2025-07-09 09:12:49.279156
497,497,Delivered,2025-07-28 09:12:49.279156,2025-07-29 09:12:49.279156
498,498,Delivered,2025-07-16 09:12:49.279156,2025-07-20 09:12:49.279156
499,499,Delivered,2025-07-29 09:12:49.279156,2025-08-06 09:12:49.279156
500,500,Shipped,2025-07-09 09:12:49.279156,
501,501,Shipped,2025-07-27 09:12:49.279156,
502,502,Delivered,2025-07-12 09:12:49.279156,2025-07-17 09:12:49.279156
503,503,Delivered,2025-08-01 09:12:49.279156,2025-08-06 09:12:49.279156
504,504,Delivered,2025-08-06 09:12:49.279156,2025-08-16 09:12:49.279156
505,505,Delivered,2025-07-29 09:12:49.279156,2025-07-31 09:12:49.279156
506,506,Shipped,2025-07-31 09:12:49.279156,
507,507,Delivered,2025-07-15 09:12:49.279156,2025-07-25 09:12:49.279156
508,508,Delivered,2025-07-15 09:12:49.279156,2025-07-16 09:12:49.279156
509,509,Delivered,2025-08-02 09:12:49.279156,2025-08-03 09:12:49.279156
510,510,Shipped,2025-07-17 09:12:49.279156,
511,511,Delivered,2025-07-19 09:12:49.279156,2025-07-20 09:12:49.279156
512,512,Delivered,2025-07-29 09:12:49.279156,2025-07-30 09:12:49.279156
513,513,Shipped,2025-08-01 09:12:49.279156,
514,514,Shipped,2025-07-20 09:12:49.279156,
515,515,Delivered,2025-07-21 09:12:49.279156,2025-07-31 09:12:49.279156
516,516,Delivered,2025-07-18 09:12:49.279156,2025-07-25 09:12:49.279156
517,517,Delivered,2025-07-11 09:12:49.279156,2025-07-21 09:12:49.279156
518,518,Shipped,2025-08-06 09:12:49.279156,
519,519,Shipped,2025-07-09 09:12:49.279156,
520,520,Delivered,2025-07-26 09:12:49.279156,2025-08-01 09:12:49.279156
521,521,Shipped,2025-07-18 09:12:49.279156,
522,522,Shipped,2025-07-12 09:12:49.279156,
523,523,Delivered,2025-07-21 09:12:49.279156,2025-07-24 09:12:49.279156
524,524,Delivered,2025-07-11 09:12:49.279156,2025-07-18 09:12:49.279156
525,525,Delivered,2025-07-16 09:12:49.279156,2025-07-20 09:12:49.279156
526,526,Shipped,2025-08-06 09:12:49.279156,
527,527,Delivered,2025-07-15 09:12:49.279156,2025-07-20 09:12:49.279156
528,528,Shipped,2025-07-18 09:12:49.279156,
529,529,Shipped,2025-08-05 09:12:49.279156,
530,530,Shipped,2025-07-22 09:12:49.279156,
531,531,Delivered,2025-07-24 09:12:49.279156,2025-07-27 09:12:49.279156
532,532,Delivered,2025-07-11 09:12:49.279156,2025-07-15 09:12:49.279156
533,533,Shipped,2025-08-03 09:12:49.279156,
534,534,Shipped,2025-07-14 09:12:49.279156,
535,535,Delivered,2025-07-17 09:12:49.279156,2025-07-24 09:12:49.279156
536,536,Shipped,2025-07-23 09:12:49.279156,
537,537,Shipped,2025-08-03 09:12:49.279156,
538,538,Delivered,2025-07-18 09:12:49.279156,2025-07-21 09:12:49.279156
539,539,Delivered,2025-07-18 09:12:49.279156,2025-07-25 09:12:49.279156
540,540,Delivered,2025-07-24 09:12:49.279156,2025-07-29 09:12:49.279156
541,541,Delivered,2025-07-24 09:12:49.279156,2025-07-26 09:12:49.279156
542,542,Shipped,2025-07-22 09:12:49.279156,
543,543,Shipped,2025-07-24 09:12:49.279156,
544,544,Shipped,2025-07-14 09:12:49.279156,
545,545,Delivered,2025-07-20 09:12:49.279156,2025-07-21 09:12:49.279156
546,546,Shipped,2025-08-04 09:12:49.279156,
547,547,Shipped,2025-07-09 09:12:49.279156,
548,548,Delivered,2025-08-05 09:12:49.279156,2025-08-15 09:12:49.279156
549,549,Shipped,2025-07-09 09:12:49.279156,
550,550,Shipped,2025-07-28 09:12:49.279156,
551,551,Shipped,2025-07-23 09:12:49.279156,
552,552,Delivered,2025-08-05 09:12:49.279156,2025-08-08 09:12:49.279156
553,553,Delivered,2025-07-13 09:12:49.279156,2025-07-20 09:12:49.279156
554,554,Delivered,2025-07-28 09:12:49.279156,2025-08-06 09:12:49.279156
555,555,Shipped,2025-07-10 09:12:49.279156,
556,556,Delivered,2025-08-03 09:12:49.279156,2025-08-06 09:12:49.279156
557,557,Shipped,2025-07-21 09:12:49.279156,
558,558,Delivered,2025-07-24 09:12:49.279156,2025-08-01 09:12:49.279156
559,559,Shipped,2025-07-26 09:12:49.279156,
560,560,Shipped,2025-07-22 09:12:49.279156,
561,561,Shipped,2025-08-02 09:12:49.279156,
562,562,Delivered,2025-08-02 09:12:49.279156,2025-08-08 09:12:49.279156
563,563,Delivered,2025-08-06 09:12:49.279156,2025-08-14 09:12:49.279156
564,564,Delivered,2025-07-08 09:12:49.279156,2025-07-18 09:12:49.279156
565,565,Delivered,2025-07-30 09:12:49.279156,2025-08-04 09:12:49.279156
566,566,Shipped,2025-07-12 09:12:49.279156,
567,567,Shipped,2025-07-15 09:12:49.279156,
568,568,Delivered,2025-08-02 09:12:49.279156,2025-08-09 09:12:49.279156
569,569,Shipped,2025-08-05 09:12:49.279156,
570,570,Delivered,2025-07-09 09:12:49.279156,2025-07-14 09:12:49.279156
571,571,Delivered,2025-07-19 09:12:49.279156,2025-07-20 09:12:49.279156
572,572,Delivered,2025-08-03 09:12:49.279156,2025-08-05 09:12:49.279156
573,573,Shipped,2025-07-22 09:12:49.279156,
574,574,Delivered,2025-07-16 09:12:49.279156,2025-07-24 09:12:49.279156
575,575,Delivered,2025-08-07 09:12:49.279156,2025-08-11 09:12:49.279156
576,576,Shipped,2025-07-16 09:12:49.279156,
577,577,Delivered,2025-07-26 09:12:49.279156,2025-08-01 09:12:49.279156
578,578,Shipped,2025-07-08 09:12:49.279156,
579,579,Shipped,2025-07-25 09:12:49.279156,
580,580,Shipped,2025-08-06 09:12:49.279156,
581,581,Shipped,2025-08-07 09:12:49.279156,
582,582,Shipped,2025-08-03 09:12:49.279156,
583,583,Delivered,2025-07-17 09:12:49.279156,2025-07-19 09:12:49.279156
584,584,Delivered,2025-08-05 09:12:49.279156,2025-08-08 09:12:49.279156
585,585,Shipped,2025-08-01 09:12:49.279156,
586,586,Delivered,2025-07-24 09:12:49.279156,2025-08-01 09:12:49.279156
587,587,Shipped,2025-07-18 09:12:49.279156,
588,588,Delivered,2025-08-03 09:12:49.279156,2025-08-07 09:12:49.279156
589,589,Delivered,2025-08-02 09:12:49.279156,2025-08-10 09:12:49.279156
590,590,Delivered,2025-07-22 09:12:49.279156,2025-07-25 09:12:49.279156
591,591,Shipped,2025-07-20 09:12:49.279156,
592,592,Shipped,2025-08-04 09:12:49.279156,
593,593,Shipped,2025-07-15 09:12:49.279156,
594,594,Delivered,2025-07-22 09:12:49.279156,2025-07-24 09:12:49.279156
595,595,Shipped,2025-07-19 09:12:49.279156,
596,596,Delivered,2025-07-15 09:12:49.279156,2025-07-18 09:12:49.279156
597,597,Delivered,2025-07-27 09:12:49.279156,2025-07-29 09:12:49.279156
598,598,Shipped,2025-07-15 09:12:49.279156,
599,599,Delivered,2025-07-29 09:12:49.279156,2025-08-05 09:12:49.279156
600,600,Delivered,2025-08-07 09:12:49.279156,2025-08-13 09:12:49.279156
601,601,Delivered,2025-07-20 09:12:49.279156,2025-07-26 09:12:49.279156
602,602,Delivered,2025-07-20 09:12:49.279156,2025-07-21 09:12:49.279156
603,603,Delivered,2025-08-04 09:12:49.279156,2025-08-11 09:12:49.279156
604,604,Delivered,2025-07-24 09:12:49.279156,2025-08-03 09:12:49.279156
605,605,Delivered,2025-07-12 09:12:49.279156,2025-07-14 09:12:49.279156
606,606,Delivered,2025-07-23 09:12:49.279156,2025-07-28 09:12:49.279156
607,607,Delivered,2025-07-26 09:12:49.279156,2025-08-02 09:12:49.279156
608,608,Shipped,2025-07-20 09:12:49.279156,
609,609,Shipped,2025-07-25 09:12:49.279156,
610,610,Delivered,2025-07-24 09:12:49.279156,2025-07-27 09:12:49.279156
611,611,Shipped,2025-07-10 09:12:49.279156,
612,612,Delivered,2025-08-02 09:12:49.279156,2025-08-05 09:12:49.279156
613,613,Shipped,2025-07-08 09:12:49.279156,
614,614,Shipped,2025-07-13 09:12:49.279156,
615,615,Delivered,2025-07-28 09:12:49.279156,2025-07-29 09:12:49.279156
616,616,Delivered,2025-07-22 09:12:49.279156,2025-07-29 09:12:49.279156
617,617,Shipped,2025-07-18 09:12:49.279156,
618,618,Shipped,2025-07-09 09:12:49.279156,
619,619,Shipped,2025-07-13 09:12:49.279156,
620,620,Delivered,2025-08-05 09:12:49.279156,2025-08-06 09:12:49.279156
621,621,Shipped,2025-07-24 09:12:49.279156,
622,622,Shipped,2025-07-17 09:12:49.279156,
623,623,Delivered,2025-08-06 09:12:49.279156,2025-08-08 09:12:49.279156
624,624,Shipped,2025-07-20 09:12:49.279156,
625,625,Shipped,2025-07-14 09:12:49.279156,
626,626,Shipped,2025-07-24 09:12:49.279156,
627,627,Delivered,2025-07-28 09:12:49.279156,2025-08-05 09:12:49.279156
628,628,Shipped,2025-07-30 09:12:49.279156,
629,629,Delivered,2025-07-25 09:12:49.279156,2025-08-04 09:12:49.279156
630,630,Delivered,2025-07-19 09:12:49.279156,2025-07-23 09:12:49.279156
631,631,Shipped,2025-08-05 09:12:49.279156,
632,632,Delivered,2025-07-31 09:12:49.279156,2025-08-04 09:12:49.279156
633,633,Shipped,2025-07-21 09:12:49.279156,
634,634,Shipped,2025-07-09 09:12:49.279156,
635,635,Delivered,2025-08-05 09:12:49.279156,2025-08-12 09:12:49.279156
636,636,Shipped,2025-07-11 09:12:49.279156,
637,637,Shipped,2025-07-24 09:12:49.279156,
638,638,Delivered,2025-07-11 09:12:49.279156,2025-07-17 09:12:49.279156
639,639,Delivered,2025-07-17 09:12:49.279156,2025-07-21 09:12:49.279156
640,640,Delivered,2025-07-11 09:12:49.279156,2025-07-14 09:12:49.279156
641,641,Shipped,2025-08-03 09:12:49.279156,
642,642,Delivered,2025-07-26 09:12:49.279156,2025-07-28 09:12:49.279156
643,643,Shipped,2025-08-07 09:12:49.279156,
644,644,Delivered,2025-08-03 09:12:49.279156,2025-08-05 09:12:49.279156
645,645,Delivered,2025-07-25 09:12:49.279156,2025-07-30 09:12:49.279156
646,646,Shipped,2025-08-05 09:12:49.279156,
647,647,Delivered,2025-08-04 09:12:49.279156,2025-08-09 09:12:49.279156
648,648,Delivered,2025-08-03 09:12:49.279156,2025-08-07 09:12:49.279156
649,649,Shipped,2025-07-30 09:12:49.279156,
650,650,Delivered,2025-07-31 09:12:49.279156,2025-08-01 09:12:49.279156
651,651,Delivered,2025-07-22 09:12:49.279156,2025-07-27 09:12:49.279156
652,652,Shipped,2025-07-19 09:12:49.279156,
653,653,Delivered,2025-07-20 09:12:49.279156,2025-07-21 09:12:49.279156
654,654,Shipped,2025-07-27 09:12:49.279156,
655,655,Delivered,2025-07-30 09:12:49.279156,2025-08-04 09:12:49.279156
656,656,Delivered,2025-07-17 09:12:49.279156,2025-07-27 09:12:49.279156
657,657,Delivered,2025-07-10 09:12:49.279156,2025-07-19 09:12:49.279156
658,658,Shipped,2025-07-25 09:12:49.279156,
659,659,Delivered,2025-08-07 09:12:49.279156,2025-08-16 09:12:49.279156
660,660,Delivered,2025-07-30 09:12:49.279156,2025-08-07 09:12:49.279156
661,661,Delivered,2025-07-11 09:12:49.279156,2025-07-20 09:12:49.279156
662,662,Shipped,2025-08-05 09:12:49.279156,
663,663,Shipped,2025-07-13 09:12:49.279156,
664,664,Delivered,2025-07-11 09:12:49.279156,2025-07-14 09:12:49.279156
665,665,Delivered,2025-07-25 09:12:49.279156,2025-07-28 09:12:49.279156
666,666,Shipped,2025-07-23 09:12:49.279156,
667,667,Shipped,2025-07-15 09:12:49.279156,
668,668,Delivered,2025-07-12 09:12:49.279156,2025-07-14 09:12:49.279156
669,669,Delivered,2025-07-28 09:12:49.279156,2025-07-29 09:12:49.279156
670,670,Shipped,2025-07-31 09:12:49.279156,
671,671,Shipped,2025-07-15 09:12:49.279156,
672,672,Delivered,2025-07-30 09:12:49.279156,2025-08-06 09:12:49.279156
673,673,Delivered,2025-07-22 09:12:49.279156,2025-07-31 09:12:49.279156
674,674,Shipped,2025-07-26 09:12:49.279156,
675,675,Delivered,2025-07-19 09:12:49.279156,2025-07-20 09:12:49.279156
676,676,Shipped,2025-08-07 09:12:49.279156,
677,677,Shipped,2025-07-16 09:12:49.279156,
678,678,Delivered,2025-07-18 09:12:49.279156,2025-07-27 09:12:49.279156
679,679,Delivered,2025-07-09 09:12:49.279156,2025-07-12 09:12:49.279156
680,680,Shipped,2025-07-31 09:12:49.279156,
681,681,Delivered,2025-07-22 09:12:49.279156,2025-08-01 09:12:49.279156
682,682,Shipped,2025-07-25 09:12:49.279156,
683,683,Delivered,2025-07-26 09:12:49.279156,2025-07-27 09:12:49.279156
684,684,Shipped,2025-07-09 09:12:49.279156,
685,685,Delivered,2025-07-09 09:12:49.279156,2025-07-17 09:12:49.279156
686,686,Delivered,2025-07-12 09:12:49.279156,2025-07-18 09:12:49.279156
687,687,Shipped,2025-07-29 09:12:49.279156,
688,688,Delivered,2025-07-31 09:12:49.279156,2025-08-08 09:12:49.279156
689,689,Delivered,2025-08-01 09:12:49.279156,2025-08-06 09:12:49.279156
690,690,Shipped,2025-07-23 09:12:49.279156,
691,691,Shipped,2025-08-07 09:12:49.279156,
692,692,Shipped,2025-07-27 09:12:49.279156,
693,693,Shipped,2025-07-23 09:12:49.279156,
694,694,Shipped,2025-08-05 09:12:49.279156,
695,695,Shipped,2025-07-13 09:12:49.279156,
696,696,Shipped,2025-08-01 09:12:49.279156,
697,697,Shipped,2025-07-24 09:12:49.279156,
698,698,Shipped,2025-07-11 09:12:49.279156,
699,699,Delivered,2025-07-08 09:12:49.279156,2025-07-17 09:12:49.279156
700,700,Shipped,2025-07-12 09:12:49.279156,
701,701,Delivered,2025-07-28 09:12:49.279156,2025-08-01 09:12:49.279156
702,702,Shipped,2025-08-01 09:12:49.279156,
703,703,Shipped,2025-07-10 09:12:49.279156,
704,704,Delivered,2025-07-12 09:12:49.279156,2025-07-20 09:12:49.279156
705,705,Delivered,2025-07-25 09:12:49.279156,2025-08-02 09:12:49.279156
706,706,Delivered,2025-07-29 09:12:49.279156,2025-08-03 09:12:49.279156
707,707,Delivered,2025-07-13 09:12:49.279156,2025-07-19 09:12:49.279156
708,708,Delivered,2025-07-14 09:12:49.279156,2025-07-22 09:12:49.279156
709,709,Shipped,2025-07-25 09:12:49.279156,
710,710,Shipped,2025-07-10 09:12:49.279156,
711,711,Shipped,2025-08-01 09:12:49.279156,
712,712,Delivered,2025-07-14 09:12:49.279156,2025-07-18 09:12:49.279156
713,713,Shipped,2025-07-22 09:12:49.279156,
714,714,Delivered,2025-08-06 09:12:49.279156,2025-08-16 09:12:49.279156
715,715,Shipped,2025-07-22 09:12:49.279156,
716,716,Delivered,2025-07-30 09:12:49.279156,2025-08-06 09:12:49.279156
717,717,Delivered,2025-07-21 09:12:49.279156,2025-07-31 09:12:49.279156
718,718,Shipped,2025-07-26 09:12:49.279156,
719,719,Delivered,2025-07-14 09:12:49.279156,2025-07-20 09:12:49.279156
720,720,Shipped,2025-07-25 09:12:49.279156,
721,721,Delivered,2025-07-19 09:12:49.279156,2025-07-21 09:12:49.279156
722,722,Shipped,2025-08-01 09:12:49.279156,
723,723,Shipped,2025-07-11 09:12:49.279156,
724,724,Delivered,2025-07-10 09:12:49.279156,2025-07-20 09:12:49.279156
725,725,Delivered,2025-07-14 09:12:49.279156,2025-07-16 09:12:49.279156
726,726,Delivered,2025-08-06 09:12:49.279156,2025-08-12 09:12:49.279156
727,727,Shipped,2025-07-13 09:12:49.279156,
728,728,Shipped,2025-07-23 09:12:49.279156,
729,729,Delivered,2025-07-26 09:12:49.279156,2025-07-31 09:12:49.279156
730,730,Delivered,2025-07-17 09:12:49.279156,2025-07-20 09:12:49.279156
731,731,Delivered,2025-07-25 09:12:49.279156,2025-07-27 09:12:49.279156
732,732,Shipped,2025-07-30 09:12:49.279156,
733,733,Delivered,2025-07-13 09:12:49.279156,2025-07-20 09:12:49.279156
734,734,Shipped,2025-08-02 09:12:49.279156,
735,735,Shipped,2025-07-25 09:12:49.279156,
736,736,Delivered,2025-07-08 09:12:49.279156,2025-07-11 09:12:49.279156
737,737,Delivered,2025-07-23 09:12:49.279156,2025-07-25 09:12:49.279156
738,738,Shipped,2025-08-01 09:12:49.279156,
739,739,Delivered,2025-08-05 09:12:49.279156,2025-08-15 09:12:49.279156
740,740,Delivered,2025-07-22 09:12:49.279156,2025-08-01 09:12:49.279156
741,741,Delivered,2025-07-14 09:12:49.279156,2025-07-15 09:12:49.279156
742,742,Shipped,2025-07-29 09:12:49.279156,
743,743,Shipped,2025-07-12 09:12:49.279156,
744,744,Delivered,2025-07-15 09:12:49.279156,2025-07-24 09:12:49.279156
745,745,Delivered,2025-08-07 09:12:49.279156,2025-08-15 09:12:49.279156
746,746,Shipped,2025-07-29 09:12:49.279156,
747,747,Shipped,2025-07-21 09:12:49.279156,
748,748,Shipped,2025-07-25 09:12:49.279156,
749,749,Delivered,2025-07-22 09:12:49.279156,2025-07-28 09:12:49.279156
750,750,Delivered,2025-07-15 09:12:49.279156,2025-07-23 09:12:49.279156
751,751,Delivered,2025-07-23 09:12:49.279156,2025-07-26 09:12:49.279156
752,752,Delivered,2025-07-17 09:12:49.279156,2025-07-24 09:12:49.279156
753,753,Shipped,2025-07-31 09:12:49.279156,
754,754,Delivered,2025-07-21 09:12:49.279156,2025-07-24 09:12:49.279156
755,755,Shipped,2025-07-22 09:12:49.279156,
756,756,Shipped,2025-07-27 09:12:49.279156,
757,757,Delivered,2025-07-25 09:12:49.279156,2025-08-02 09:12:49.279156
758,758,Delivered,2025-07-16 09:12:49.279156,2025-07-25 09:12:49.279156
759,759,Delivered,2025-07-09 09:12:49.279156,2025-07-13 09:12:49.279156
760,760,Shipped,2025-07-15 09:12:49.279156,
761,761,Delivered,2025-08-05 09:12:49.279156,2025-08-07 09:12:49.279156
762,762,Delivered,2025-07-08 09:12:49.279156,2025-07-17 09:12:49.279156
763,763,Delivered,2025-08-01 09:12:49.279156,2025-08-08 09:12:49.279156
764,764,Delivered,2025-08-07 09:12:49.279156,2025-08-16 09:12:49.279156
765,765,Delivered,2025-07-20 09:12:49.279156,2025-07-26 09:12:49.279156
766,766,Delivered,2025-08-07 09:12:49.279156,2025-08-14 09:12:49.279156
767,767,Delivered,2025-07-25 09:12:49.279156,2025-07-31 09:12:49.279156
768,768,Delivered,2025-07-25 09:12:49.279156,2025-08-03 09:12:49.279156
769,769,Shipped,2025-07-23 09:12:49.279156,
770,770,Shipped,2025-08-07 09:12:49.279156,
771,771,Shipped,2025-07-11 09:12:49.279156,
772,772,Delivered,2025-07-25 09:12:49.279156,2025-08-02 09:12:49.279156
773,773,Delivered,2025-07-19 09:12:49.279156,2025-07-20 09:12:49.279156
774,774,Shipped,2025-07-10 09:12:49.279156,
775,775,Shipped,2025-07-27 09:12:49.279156,
776,776,Delivered,2025-07-19 09:12:49.279156,2025-07-20 09:12:49.279156
777,777,Delivered,2025-08-05 09:12:49.279156,2025-08-12 09:12:49.279156
778,778,Shipped,2025-07-13 09:12:49.279156,
779,779,Delivered,2025-07-15 09:12:49.279156,2025-07-24 09:12:49.279156
780,780,Delivered,2025-07-19 09:12:49.279156,2025-07-24 09:12:49.279156
781,781,Shipped,2025-07-24 09:12:49.279156,
782,782,Delivered,2025-07-26 09:12:49.279156,2025-08-03 09:12:49.279156
783,783,Shipped,2025-07-17 09:12:49.279156,
784,784,Delivered,2025-07-27 09:12:49.279156,2025-07-28 09:12:49.279156
785,785,Delivered,2025-07-21 09:12:49.279156,2025-07-22 09:12:49.279156
786,786,Shipped,2025-07-30 09:12:49.279156,
787,787,Delivered,2025-07-18 09:12:49.279156,2025-07-26 09:12:49.279156
788,788,Shipped,2025-07-10 09:12:49.279156,
789,789,Shipped,2025-07-08 09:12:49.279156,
790,790,Shipped,2025-07-14 09:12:49.279156,
791,791,Delivered,2025-07-23 09:12:49.279156,2025-07-28 09:12:49.279156
792,792,Shipped,2025-07-17 09:12:49.279156,
793,793,Delivered,2025-07-31 09:12:49.279156,2025-08-03 09:12:49.279156
794,794,Delivered,2025-07-14 09:12:49.279156,2025-07-17 09:12:49.279156
795,795,Delivered,2025-08-02 09:12:49.279156,2025-08-04 09:12:49.279156
796,796,Shipped,2025-08-05 09:12:49.279156,
797,797,Shipped,2025-08-01 09:12:49.279156,
798,798,Shipped,2025-07-20 09:12:49.279156,
799,799,Delivered,2025-07-31 09:12:49.279156,2025-08-09 09:12:49.279156
800,800,Delivered,2025-07-13 09:12:49.279156,2025-07-18 09:12:49.279156
801,801,Shipped,2025-07-08 09:12:49.279156,
802,802,Delivered,2025-08-04 09:12:49.279156,2025-08-08 09:12:49.279156
803,803,Delivered,2025-07-29 09:12:49.279156,2025-08-08 09:12:49.279156
804,804,Delivered,2025-07-10 09:12:49.279156,2025-07-18 09:12:49.279156
805,805,Shipped,2025-07-15 09:12:49.279156,
806,806,Delivered,2025-07-24 09:12:49.279156,2025-07-25 09:12:49.279156
807,807,Shipped,2025-07-14 09:12:49.279156,
808,808,Delivered,2025-07-21 09:12:49.279156,2025-07-29 09:12:49.279156
809,809,Delivered,2025-07-26 09:12:49.279156,2025-08-04 09:12:49.279156
810,810,Delivered,2025-07-30 09:12:49.279156,2025-08-01 09:12:49.279156
811,811,Delivered,2025-07-08 09:12:49.279156,2025-07-17 09:12:49.279156
812,812,Shipped,2025-07-09 09:12:49.279156,
813,813,Shipped,2025-07-13 09:12:49.279156,
814,814,Delivered,2025-07-21 09:12:49.279156,2025-07-30 09:12:49.279156
815,815,Delivered,2025-07-20 09:12:49.279156,2025-07-30 09:12:49.279156
816,816,Delivered,2025-07-30 09:12:49.279156,2025-08-05 09:12:49.279156
817,817,Shipped,2025-07-30 09:12:49.279156,
818,818,Shipped,2025-07-20 09:12:49.279156,
819,819,Shipped,2025-07-28 09:12:49.279156,
820,820,Delivered,2025-07-28 09:12:49.279156,2025-08-06 09:12:49.279156
821,821,Shipped,2025-08-05 09:12:49.279156,
822,822,Shipped,2025-07-22 09:12:49.279156,
823,823,Delivered,2025-08-04 09:12:49.279156,2025-08-05 09:12:49.279156
824,824,Delivered,2025-08-02 09:12:49.279156,2025-08-09 09:12:49.279156
825,825,Shipped,2025-07-12 09:12:49.279156,
826,826,Delivered,2025-07-21 09:12:49.279156,2025-07-28 09:12:49.279156
827,827,Shipped,2025-07-21 09:12:49.279156,
